start;

insert Entry(14, 17, "z", "vzzzzzzzzzzznvzzzb");
insert Entry(15, 20, "q", "qqqqqqqqqqqqqqqqqqqn");
insert Entry(1, 3, "x", "xbxqnzhjzhbxbbnsnt");
insert Entry(11, 13, "d", "sfdtlhdddjkshd");
insert Entry(11, 13, "c", "vbtcncclfzmcc");
insert Entry(1, 7, "t", "ptttttqtt");
insert Entry(3, 4, "x", "xxsxx");
insert Entry(1, 2, "h", "hjhh");
insert Entry(10, 13, "f", "vlcfqpwgqfthf");
insert Entry(14, 19, "w", "wtswwwwwcwwpwswwwww");
insert Entry(7, 10, "h", "fhxhhhhlbw");
insert Entry(4, 14, "k", "khfkkckvkdxkfkvp");
insert Entry(4, 6, "k", "kknkkkbk");
insert Entry(3, 14, "m", "mhvdmpnmwvkcmgbbv");
insert Entry(17, 18, "h", "hhhhhhhhhhhhhhhhrs");
insert Entry(16, 18, "c", "cclccccccccccccxcmcc");
insert Entry(9, 12, "j", "vjjjljjjqjjjjq");
insert Entry(2, 3, "d", "dlrbddmj");
insert Entry(10, 15, "l", "lllmlllhllllllll");
insert Entry(1, 2, "n", "nbnd");
insert Entry(8, 11, "b", "wvbbbbdbbbbbpxbbb");
insert Entry(4, 5, "c", "mccccfcc");
insert Entry(2, 12, "d", "kbdsddgddpwddzx");
insert Entry(9, 10, "t", "ttttjttttbtt");
insert Entry(6, 7, "j", "jjthjvwj");
insert Entry(2, 7, "l", "lglqllxlh");
insert Entry(2, 4, "t", "tnqjb");
insert Entry(1, 8, "c", "nqrbcgbchxwkjrxv");
insert Entry(13, 18, "c", "ccxmccccccccdcgccn");
insert Entry(9, 10, "s", "shsssgsgssksl");
insert Entry(4, 9, "n", "nnnxnnzngrpxn");
insert Entry(10, 14, "x", "jprjxdlnrfwnqx");
insert Entry(1, 5, "b", "bsshbls");
insert Entry(1, 4, "n", "nttnmbblbntbssqn");
insert Entry(8, 9, "x", "xxxxxxxxxxx");
insert Entry(2, 4, "c", "nnccmp");
insert Entry(1, 14, "t", "stttztttttlttq");
insert Entry(9, 16, "b", "rfbmptrnbhwbrgbbqb");
insert Entry(1, 4, "f", "rzzfjkmnwlbnrqmfns");
insert Entry(1, 3, "x", "mxxdlxnklrktlgzd");
insert Entry(3, 13, "v", "zlnktcwvmkqsvjvnwzv");
insert Entry(1, 3, "r", "rrrrr");
insert Entry(5, 7, "d", "qdddcddldd");
insert Entry(2, 5, "t", "tnttktt");
insert Entry(8, 15, "n", "ngnnnnngnnnnnnn");
insert Entry(1, 2, "v", "vfvn");
insert Entry(3, 17, "f", "ffffjfffffffffffgff");
insert Entry(5, 12, "x", "nxxxxxtxxrxxx");
insert Entry(2, 14, "g", "nfgvdgnhggrgtkv");
insert Entry(11, 12, "k", "kkkkktkskkkkksm");
insert Entry(15, 16, "c", "rccccccccccccccccc");
insert Entry(10, 12, "l", "cllwldllplsl");
insert Entry(15, 19, "b", "qbjbpbbbbbbwbbgbbcq");
insert Entry(13, 16, "f", "dqcfgwfffffffffb");
insert Entry(3, 4, "q", "qtzj");
insert Entry(13, 15, "z", "zzzzzzzzzzzvzzzz");
insert Entry(13, 18, "q", "qqqqqqqqpqqqqhqjvqsq");
insert Entry(7, 12, "r", "dtflckrndscrqrcclxb");
insert Entry(4, 9, "s", "zqsssshqscs");
insert Entry(2, 5, "s", "ssrhsfsszsc");
insert Entry(7, 8, "k", "kkkhkkwzktkkk");
insert Entry(17, 18, "x", "xxxxxxrxxxxxqwhklp");
insert Entry(16, 17, "k", "kkkkkkkkkkkkkkkkrkk");
insert Entry(9, 11, "s", "szqfssvgfvm");
insert Entry(11, 17, "m", "mmmmmmmtmmmmmmhmpmmk");
insert Entry(6, 7, "l", "kgllhjdllwqvllnlcn");
insert Entry(1, 2, "g", "gghgfgv");
insert Entry(4, 5, "f", "qfrrrlfrtfzgfct");
insert Entry(6, 7, "z", "zvzzzzj");
insert Entry(7, 12, "m", "lmhzrxztktzpkvw");
insert Entry(3, 4, "p", "ppxpp");
insert Entry(4, 5, "c", "wvxch");
insert Entry(9, 12, "x", "xcxxxxzxcxpxx");
insert Entry(10, 11, "t", "tttttgttttl");
insert Entry(2, 3, "w", "tcwdwb");
insert Entry(1, 8, "m", "mnsmmmmgmm");
insert Entry(1, 5, "z", "zzzzz");
insert Entry(2, 13, "j", "jvjjjljjjhjjjrjlj");
insert Entry(4, 5, "s", "kcmxszckjcsswjbsxn");
insert Entry(6, 7, "j", "dhjccbb");
insert Entry(15, 19, "x", "xxxvxnxxxxxxxxnxxxx");
insert Entry(15, 18, "f", "ffffrffsfffffjffsff");
insert Entry(8, 20, "m", "xmcwmmmhsmmmmmbmmmmm");
insert Entry(8, 14, "m", "mmmmmmkmmmmmmm");
insert Entry(2, 6, "r", "bnrrrv");
insert Entry(8, 12, "k", "kkkkkkkjkkkpkkkk");
insert Entry(1, 4, "f", "flqfgnffzjrfz");
insert Entry(2, 6, "p", "pcvgxpnl");
insert Entry(9, 12, "n", "nnnnnnnnkgntnn");
insert Entry(13, 15, "h", "hhhhvhhhhhhthhhhwphh");
insert Entry(6, 7, "h", "hhhhhhkh");
insert Entry(8, 9, "h", "vhhhhhhhhh");
insert Entry(1, 5, "m", "mbmmmszqwmxdhd");
insert Entry(5, 6, "v", "vvmbwvv");
insert Entry(4, 6, "g", "vggttg");
insert Entry(8, 15, "t", "dzkznmcvqmbbtxs");
insert Entry(13, 15, "j", "jjjjjjjjjjjjjjjj");
insert Entry(5, 11, "r", "ptwmxlrttvxk");
insert Entry(10, 12, "s", "ksszsbqxsjsssnjst");
insert Entry(3, 4, "k", "jwkr");
insert Entry(3, 6, "m", "mmtkmmm");
insert Entry(2, 4, "l", "lhlll");
insert Entry(7, 12, "p", "pppppprppppzpp");
insert Entry(1, 2, "n", "bznpdd");
insert Entry(11, 13, "t", "ttttttttztdct");
insert Entry(6, 12, "c", "cccccdccccccc");
insert Entry(2, 7, "n", "nznnknrnnn");
insert Entry(14, 15, "h", "zqxhdhhxhhhhhzpr");
insert Entry(6, 7, "x", "xxxxxjx");
insert Entry(5, 7, "s", "gsfcshsbxnc");
insert Entry(12, 13, "j", "jjjjjjjrjjjjjjjjj");
insert Entry(4, 5, "v", "vvvvc");
insert Entry(4, 10, "r", "rrsrzrhrrgrmvrs");
insert Entry(8, 12, "c", "cccwcccccccmc");
insert Entry(4, 5, "v", "vvvvv");
insert Entry(13, 19, "j", "lfnkrsjjjjjrjjzgcmj");
insert Entry(3, 4, "k", "kkskkk");
insert Entry(11, 14, "s", "sssssssssssssssssss");
insert Entry(8, 9, "k", "kkbkknkkk");
insert Entry(4, 6, "z", "zzzqzqxzz");
insert Entry(2, 4, "f", "rgtz");
insert Entry(4, 13, "k", "kkkkjkkkkkkxk");
insert Entry(1, 6, "q", "jqqqqpqqqqqqqqqqqq");
insert Entry(7, 9, "b", "bbbbbrlbj");
insert Entry(4, 5, "j", "mgjjtjfs");
insert Entry(15, 16, "p", "ppppphppppppppnpp");
insert Entry(2, 3, "b", "btbt");
insert Entry(11, 12, "v", "vvvvvvvvvvzk");
insert Entry(1, 4, "b", "qbbbh");
insert Entry(6, 7, "b", "bsbbbbnwb");
insert Entry(3, 10, "j", "gkjrhtjjfjjjrjjjjrw");
insert Entry(4, 5, "g", "gdgqtpgg");
insert Entry(15, 17, "g", "gggggggggrgggggggg");
insert Entry(1, 3, "j", "hjdjpj");
insert Entry(5, 6, "k", "jjslkhnwkfqjprk");
insert Entry(7, 10, "s", "ssscssssnsx");
insert Entry(1, 9, "n", "nnnnnnnnnn");
insert Entry(1, 14, "t", "ptttttttttttttt");
insert Entry(11, 13, "q", "qqqtqqcfvqsxzqqqqqq");
insert Entry(14, 15, "r", "rrprsrrrqmjbrrv");
insert Entry(4, 5, "h", "hhhhdhh");
insert Entry(5, 8, "l", "lllllllll");
insert Entry(18, 19, "f", "fwfffffffffffffffff");
insert Entry(9, 11, "j", "zjnjjvjjfbj");
insert Entry(3, 7, "p", "sjpsmsc");
insert Entry(10, 11, "s", "sscsssssrrls");
insert Entry(3, 9, "q", "qqqqqqqql");
insert Entry(6, 20, "s", "sqscdsmdgvddfsvprgcs");
insert Entry(18, 19, "q", "qqqqqqqqqqqqqqqqqqq");
insert Entry(4, 5, "g", "mgjggnjfgl");
insert Entry(3, 5, "p", "ppcpzp");
insert Entry(14, 16, "t", "fjxbttlttfprttlt");
insert Entry(4, 7, "v", "pzmvzvlzxcccvmvvwfdb");
insert Entry(1, 8, "r", "rkrrtkrrgrrq");
insert Entry(1, 10, "h", "qhhhhhhhhdf");
insert Entry(1, 4, "p", "rpppp");
insert Entry(4, 6, "s", "skshzg");
insert Entry(16, 17, "h", "hhhbhhhhhhhhhhhch");
insert Entry(2, 10, "m", "mrmpvlsxvtlkwpnl");
insert Entry(7, 10, "b", "bbbbbbbrdb");
insert Entry(15, 18, "j", "mjjjkgmjjbjjjjcjjmjj");
insert Entry(3, 6, "m", "mgmmdmmmj");
insert Entry(5, 11, "n", "ktnnwnnntznqnnnpnnn");
insert Entry(9, 12, "w", "wwwwglwwzwwtww");
insert Entry(8, 9, "t", "ltttvttvv");
insert Entry(4, 8, "c", "xdfklzfhgjgcktssk");
insert Entry(7, 11, "x", "xxgxxxxzxmxxxxqcc");
insert Entry(13, 17, "v", "vvvvvvzvvvnvvhvbtv");
insert Entry(13, 16, "c", "ccccccccgccccccw");
insert Entry(3, 13, "m", "mmkpmqjkdknmmrmfcm");
insert Entry(7, 11, "g", "gpgsvmgvdkg");
insert Entry(9, 14, "g", "gvgglglghgjpwjzgsfh");
insert Entry(2, 3, "v", "vvcv");
insert Entry(3, 8, "w", "zwqjwwwwwm");
insert Entry(7, 9, "k", "kkkkkkzkb");
insert Entry(3, 4, "v", "gvvk");
insert Entry(14, 15, "r", "rrrkfhmpgbhtqrh");
insert Entry(4, 5, "n", "nnnmwnn");
insert Entry(7, 9, "l", "llltdlvlx");
insert Entry(6, 7, "f", "ffffffl");
insert Entry(7, 8, "n", "nmnnnwfg");
insert Entry(17, 18, "x", "xxxnxxbwxxbxxxggvxx");
insert Entry(1, 3, "z", "cbzntpzvgpszsdq");
insert Entry(3, 4, "j", "jjjj");
insert Entry(3, 5, "z", "zznzgz");
insert Entry(4, 5, "j", "jjjcg");
insert Entry(7, 8, "j", "mjjkjjxhj");
insert Entry(1, 2, "t", "vrlmttt");
insert Entry(3, 4, "h", "hhhhhrhhhphhh");
insert Entry(14, 20, "q", "qqlsqqqmqqqqqqqsqjjg");
insert Entry(9, 10, "r", "rxrrrrcxrbrrnsc");
insert Entry(8, 15, "x", "ghlzxrvjvjxrndvknxxt");
insert Entry(1, 3, "b", "bbbb");
insert Entry(4, 6, "t", "fnqthtnfjprghdmt");
insert Entry(6, 7, "m", "mmmmmcgmm");
insert Entry(6, 8, "q", "bqqvqvqd");
insert Entry(7, 16, "v", "vvvvvvvvvvvvvvvvvv");
insert Entry(3, 4, "p", "ppjlppppppppxlztpp");
insert Entry(12, 14, "g", "ggggnrggvgggmgg");
insert Entry(1, 10, "k", "kxkktkkkpkkgt");
insert Entry(4, 5, "z", "zzwrw");
insert Entry(14, 20, "p", "pppppppppppppspppppp");
insert Entry(6, 11, "t", "hkbbtbmrdlkjlthgkc");
insert Entry(6, 13, "f", "fpcfzfcpfjqhqwffffd");
insert Entry(2, 3, "h", "hhhjhh");
insert Entry(3, 4, "z", "ztcbz");
insert Entry(6, 9, "q", "kqlqgtqwvxcgqwqr");
insert Entry(9, 14, "k", "kkkkskkknkkckjk");
insert Entry(14, 16, "n", "nnnnnnnnrnnncprcnn");
insert Entry(1, 9, "m", "pwwmgmxmnmm");
insert Entry(1, 5, "f", "fnmpfc");
insert Entry(3, 5, "s", "jmsls");
insert Entry(5, 7, "b", "bbbbbbbbbbbj");
insert Entry(4, 12, "m", "gjzqmjktbrbk");
insert Entry(4, 5, "k", "krkkkk");
insert Entry(3, 10, "q", "qqcnrqqqbnqq");
insert Entry(1, 2, "s", "gvsk");
insert Entry(5, 6, "n", "nsjnnn");
insert Entry(1, 5, "w", "wwkwztqc");
insert Entry(4, 17, "z", "zbbnqfqmrjbszpwxz");
insert Entry(2, 9, "z", "djpdvrdbx");
insert Entry(2, 4, "w", "lwxw");
insert Entry(1, 10, "g", "gsgpgggrgggtgwsgg");
insert Entry(3, 6, "q", "qqtqqq");
insert Entry(3, 7, "x", "xdxxxxx");
insert Entry(1, 2, "t", "ttft");
insert Entry(4, 6, "x", "lxjxsxpvxxxkjqlsxndf");
insert Entry(1, 8, "r", "rbzrrrrrrsrrrrrv");
insert Entry(1, 6, "g", "gggggggggggggg");
insert Entry(2, 3, "q", "smbbmntqr");
insert Entry(8, 9, "d", "bzmplgdfq");
insert Entry(5, 10, "w", "wwwdwzjwwwww");
insert Entry(2, 11, "z", "jzgphzdjwxw");
insert Entry(9, 12, "d", "dtvdddjdlddddd");
insert Entry(5, 16, "s", "hswkqwssjshpsxkgmsw");
insert Entry(3, 13, "c", "cwbcccccccccgc");
insert Entry(2, 13, "b", "bhswhcxchtknt");
insert Entry(1, 3, "h", "hhhtmclgrtxdvqfpk");
insert Entry(12, 13, "w", "bswxxxmxwjtwp");
insert Entry(4, 6, "c", "xtcccc");
insert Entry(6, 16, "k", "msskfkgdkpcnqtzkpqh");
insert Entry(6, 7, "t", "tpttftt");
insert Entry(5, 7, "h", "hhhhhhh");
insert Entry(3, 8, "t", "tbrshhlt");
insert Entry(8, 10, "j", "jjjjjjjhjjjjjjjjj");
insert Entry(11, 13, "g", "vgwggggggkshjggnqggs");
insert Entry(6, 10, "q", "jqqgzqpwqqfqqqd");
insert Entry(5, 12, "d", "ndwgszjhhdwv");
insert Entry(4, 5, "t", "tttmkttt");
insert Entry(2, 3, "p", "ppwp");
insert Entry(7, 8, "t", "ttttttzb");
insert Entry(13, 14, "m", "mmmmmmmmmmmmpxmm");
insert Entry(5, 9, "v", "cqvbqvzzvtcdnvvvbz");
insert Entry(10, 12, "q", "xbfpjqpzlqcq");
insert Entry(8, 10, "l", "lhlkllclll");
insert Entry(4, 15, "t", "wjtqftxkskpvttxmb");
insert Entry(1, 5, "s", "lzscqfrpfss");
insert Entry(7, 9, "x", "xmvxfxxjx");
insert Entry(6, 7, "w", "wwwmwwwwww");
insert Entry(13, 16, "d", "kbddtmrdqgqqddhd");
insert Entry(1, 17, "q", "vqqqqgqqqqqqqqqqqqq");
insert Entry(3, 5, "f", "nkftsfvzc");
insert Entry(4, 7, "h", "hhhhhjrd");
insert Entry(5, 11, "z", "zzzzzzzzzzlz");
insert Entry(4, 7, "k", "kkkkdkkk");
insert Entry(17, 19, "n", "nnnnnnnnnnnnnnnnwncn");
insert Entry(8, 16, "r", "hpvsmthdvmxrbqvr");
insert Entry(2, 10, "b", "bbrxblvbbdvcbdbbbqsb");
insert Entry(8, 11, "r", "rrrrrrrzrrv");
insert Entry(1, 2, "r", "vtrr");
insert Entry(2, 3, "m", "mmcmmmm");
insert Entry(3, 10, "c", "xccccscccc");
insert Entry(10, 11, "w", "wwwwwwwwwwzw");
insert Entry(3, 18, "f", "fspffffffjpfffffff");
insert Entry(4, 16, "q", "kqqqqqqqqqqqqqqkqq");
insert Entry(10, 11, "l", "llllxlllldv");
insert Entry(13, 19, "t", "ttttttttttttttttttt");
insert Entry(9, 12, "d", "drddddddmddd");
insert Entry(5, 6, "n", "kngrnn");
insert Entry(5, 9, "x", "sbxxxtkvpjfxxxv");
insert Entry(8, 11, "d", "dkwddrdrdddd");
insert Entry(8, 11, "d", "ddsddddhdbd");
insert Entry(4, 5, "l", "pxlll");
insert Entry(12, 15, "m", "sjlnmmhndcmmzrmm");
insert Entry(7, 9, "t", "ttttttdtctt");
insert Entry(3, 5, "n", "snfxc");
insert Entry(4, 5, "l", "lmpll");
insert Entry(5, 10, "z", "zzlztzfttxzfprz");
insert Entry(13, 14, "d", "ddwjdqvjdddvdj");
insert Entry(14, 18, "r", "rrrrrrrrrrrrrgrrrhrr");
insert Entry(4, 6, "g", "ggggqc");
insert Entry(9, 16, "m", "mmrmmmmmmmmmrmmm");
insert Entry(1, 8, "f", "fffffpfkffff");
insert Entry(7, 8, "b", "bbbbbbdtbbb");
insert Entry(5, 8, "k", "hkkbkkkkkkwk");
insert Entry(9, 12, "d", "dhdddqdhddkddddddd");
insert Entry(10, 12, "r", "rrcrrxrrrgrr");
insert Entry(6, 7, "r", "rrrrrrrrr");
insert Entry(12, 18, "c", "cccccccccccccccccc");
insert Entry(1, 3, "x", "glnwxx");
insert Entry(4, 12, "s", "splscqfbvbvswgrvvhg");
insert Entry(7, 14, "n", "nnnnnnpnnnnnnb");
insert Entry(4, 8, "x", "xlqxbrkx");
insert Entry(11, 13, "t", "ttttttttttktv");
insert Entry(1, 7, "w", "wwgwwww");
insert Entry(8, 13, "p", "lpzxtppplplff");
insert Entry(6, 7, "q", "qqwpkqqqqz");
insert Entry(4, 5, "j", "zdkmjrpjlzbjprv");
insert Entry(4, 6, "x", "xhtxxxg");
insert Entry(2, 14, "j", "jjjjjjjjxvjjtjjjwj");
insert Entry(8, 9, "d", "gddddndcgtdn");
insert Entry(4, 7, "g", "gglgpgr");
insert Entry(7, 10, "d", "drddddsddd");
insert Entry(1, 3, "n", "nbnnb");
insert Entry(3, 4, "k", "dggss");
insert Entry(6, 10, "t", "cwcwtnttmt");
insert Entry(3, 4, "x", "xxxx");
insert Entry(8, 12, "t", "jttmtbttqtztttzmtc");
insert Entry(8, 10, "t", "tttgtttztttg");
insert Entry(3, 4, "h", "hhhhc");
insert Entry(10, 18, "t", "tttttttttmtttttttbtt");
insert Entry(3, 5, "n", "nnnnnnz");
insert Entry(4, 12, "w", "wwwwqwwwjwwxwlwqww");
insert Entry(2, 4, "x", "xqdpr");
insert Entry(9, 16, "k", "kkkkfzbkkkknjknkkr");
insert Entry(2, 7, "t", "tttttwt");
insert Entry(2, 4, "p", "npjp");
insert Entry(5, 12, "c", "cccccccccchxcc");
insert Entry(9, 14, "x", "xvbxpxxshxnmxzxxxwn");
insert Entry(10, 11, "t", "ttqtvttjtcttmtttt");
insert Entry(9, 15, "c", "cccbcxcswnrzchfcqwjc");
insert Entry(3, 4, "s", "vpczjdzgfsqnpsscf");
insert Entry(7, 11, "b", "bbbbbbtbbbb");
insert Entry(4, 15, "q", "qqqzqqqqqqqqqqqqqqqq");
insert Entry(2, 4, "s", "fsvsmlsfbgz");
insert Entry(1, 8, "w", "wbwwwwwtww");
insert Entry(8, 9, "w", "phbxcfdwwhrbhkgrzdx");
insert Entry(6, 9, "x", "xxdpxhsxxxkx");
insert Entry(5, 9, "b", "bbbbfbbbsb");
insert Entry(12, 18, "m", "mmmhmbmmmfmrmmmmmmmm");
insert Entry(12, 14, "l", "lllllllllllllll");
insert Entry(8, 11, "z", "zzzzzzzzzzzzzzzz");
insert Entry(2, 3, "d", "dlld");
insert Entry(6, 7, "b", "kghbbbbbg");
insert Entry(18, 19, "c", "cccccccccccccrcccccc");
insert Entry(6, 8, "m", "mwnpmmjmfmmmfmhjf");
insert Entry(1, 5, "j", "gjjjxl");
insert Entry(3, 4, "p", "pzpppppp");
insert Entry(12, 17, "z", "zkzzzpzzzzzndzzzzzz");
insert Entry(13, 18, "k", "knvkkkzvkkkkkkwkkmkc");
insert Entry(3, 4, "h", "hfgrm");
insert Entry(2, 6, "z", "xzzzvzkzzzzvprtgz");
insert Entry(12, 19, "b", "bbbbbbbbbbbpbbbbbbdb");
insert Entry(3, 11, "v", "xvrvmvvvfgzvjv");
insert Entry(7, 10, "r", "frrrcrrrrrrzr");
insert Entry(1, 17, "v", "vhpxjwbpkcctdpsvfkxs");
insert Entry(3, 8, "d", "hbdzlkdk");
insert Entry(5, 6, "f", "flffzf");
insert Entry(2, 4, "s", "ssnsssh");
insert Entry(4, 5, "m", "qmffj");
insert Entry(6, 11, "z", "zzzqztznfzzkc");
insert Entry(3, 4, "m", "tjkm");
insert Entry(2, 4, "n", "nnwn");
insert Entry(4, 5, "s", "npxck");
insert Entry(16, 17, "n", "nnnnnnnnnnnnnnnpk");
insert Entry(10, 12, "s", "ssssssssssss");
insert Entry(2, 4, "g", "twghtgs");
insert Entry(9, 11, "w", "wwwwwwwwdww");
insert Entry(15, 18, "h", "gfvmkzsrczchxwfvdr");
insert Entry(9, 10, "p", "ppppppprtp");
insert Entry(4, 5, "p", "pppgf");
insert Entry(2, 11, "c", "qccccrsbjbsxbnjx");
insert Entry(8, 9, "l", "lllllllvl");
insert Entry(10, 15, "s", "sksssssssssscssss");
insert Entry(4, 8, "k", "kfkklhgk");
insert Entry(5, 9, "t", "ttgndtthqcfj");
insert Entry(2, 3, "t", "spntttnqdttjt");
insert Entry(12, 16, "t", "tttttttttttttttttt");
insert Entry(19, 20, "j", "jnjdjbzjpjjnjjrjjjdj");
insert Entry(2, 6, "c", "rrbhhggnnzcjvp");
insert Entry(7, 13, "r", "rrlrrdrrrrrrr");
insert Entry(2, 8, "f", "dfsvpmqfbqc");
insert Entry(10, 12, "p", "bpprppnbprpppp");
insert Entry(4, 6, "z", "lzszznzzxxzzm");
insert Entry(2, 5, "v", "vmvvv");
insert Entry(9, 17, "v", "vvvvvxvvvvvvfvvvf");
insert Entry(6, 10, "t", "tcflkttctht");
insert Entry(10, 16, "d", "qbxwwbqdxxlqtndktlx");
insert Entry(1, 8, "g", "ggtgggcgggggr");
insert Entry(1, 2, "t", "tttqqt");
insert Entry(9, 10, "k", "knkkcnkdkkzkkkq");
insert Entry(12, 18, "r", "rrrrrrrmrrrrprrrrkrr");
insert Entry(2, 5, "x", "xxxcxxxxxdsjx");
insert Entry(6, 7, "z", "cvzzzzz");
insert Entry(5, 8, "b", "qjpzdbdx");
insert Entry(19, 20, "n", "nnngnnnhnnnnnnpnnnwp");
insert Entry(3, 19, "g", "vgggpxgnfkhvdrgggsng");
insert Entry(3, 5, "b", "bvbbqh");
insert Entry(3, 8, "h", "hhghhhhhhhhhhhhh");
insert Entry(2, 4, "x", "xxtxfcppsvxrdtnjgs");
insert Entry(6, 8, "x", "xxxxxxxx");
insert Entry(1, 4, "k", "kfzkbkkkt");
insert Entry(17, 20, "h", "hhhhhhhhhhhmhhhhphlh");
insert Entry(5, 7, "b", "tfbvbrc");
insert Entry(2, 4, "f", "ffcgfzfrmfsft");
insert Entry(18, 19, "t", "ttfttqklqvgtkltnlgn");
insert Entry(1, 4, "c", "tctc");
insert Entry(8, 18, "g", "gkndqqgdgqrgkzgggg");
insert Entry(11, 12, "b", "bbbbbbbbbbbpb");
insert Entry(5, 9, "t", "qgtntdbdw");
insert Entry(1, 5, "n", "nqnnnnkns");
insert Entry(1, 3, "c", "bcccqccccw");
insert Entry(8, 13, "l", "lllllmpkllllwhl");
insert Entry(7, 10, "c", "czcsbcnccqwcsgxpcw");
insert Entry(3, 5, "h", "bhhqjjpnh");
insert Entry(9, 10, "p", "pppppppppw");
insert Entry(4, 5, "x", "xxxxf");
insert Entry(1, 5, "h", "mhhhhhh");
insert Entry(1, 17, "c", "hcccckccpccccfccc");
insert Entry(8, 9, "p", "pdgpplpppp");
insert Entry(1, 7, "r", "rrfrrrmrrr");
insert Entry(3, 18, "x", "xxxxxtxxxxxxxmxxmlx");
insert Entry(1, 4, "t", "fttt");
insert Entry(9, 14, "x", "fxxcxmzqgzzjktddmcf");
insert Entry(3, 4, "t", "tttt");
insert Entry(3, 5, "l", "lljmk");
insert Entry(1, 3, "g", "dswcw");
insert Entry(7, 8, "l", "ltlxlnllll");
insert Entry(2, 4, "q", "lqvqpjcqfk");
insert Entry(2, 7, "r", "prrrjbrrlmrbb");
insert Entry(4, 7, "b", "bbbbbbbb");
insert Entry(5, 6, "k", "krhkkkkkkk");
insert Entry(2, 6, "x", "xxxxxxx");
insert Entry(6, 12, "t", "xmttzbtspxgd");
insert Entry(1, 8, "x", "xxxkxhxxxxx");
insert Entry(7, 12, "r", "rrrrrrzrrrrq");
insert Entry(17, 18, "k", "kkkkkkkkkkkkkkkkvsk");
insert Entry(12, 15, "j", "zjbctccpfljrzbd");
insert Entry(9, 10, "z", "zzzzzzzzzmzz");
insert Entry(1, 4, "l", "crmn");
insert Entry(6, 15, "k", "nkknzkkrgkcnkds");
insert Entry(3, 9, "z", "zzzzzzzzzz");
insert Entry(2, 10, "v", "vvvtpkxkvvvvzvvvvvvv");
insert Entry(1, 2, "h", "hhhsn");
insert Entry(2, 4, "p", "qgpgp");
insert Entry(2, 4, "p", "dvqjxdwnvrkpg");
insert Entry(15, 16, "p", "nkprmxpxpxhvpcmw");
insert Entry(16, 18, "b", "qbbbbbfbbbbbbbbnbd");
insert Entry(4, 5, "t", "thtxt");
insert Entry(2, 7, "g", "rpvlhbdw");
insert Entry(6, 7, "k", "kkpxdkg");
insert Entry(7, 9, "n", "nnnnnnqnz");
insert Entry(17, 18, "h", "xnmkfwtzflhkpsjthhbl");
insert Entry(3, 5, "k", "kkdkm");
insert Entry(14, 15, "h", "hhhhhhhhhhphhhchzzt");
insert Entry(6, 13, "j", "jjjjjjhjjjjjjjk");
insert Entry(2, 4, "x", "xxxwxx");
insert Entry(1, 2, "s", "ssws");
insert Entry(4, 5, "m", "fmztq");
insert Entry(5, 6, "p", "ppppld");
insert Entry(3, 7, "w", "wwwwwwww");
insert Entry(5, 7, "d", "vgfddxdzvkndndzm");
insert Entry(1, 10, "n", "nnnnnnnnnnnnnn");
insert Entry(1, 9, "q", "gwmrrblpmqlqpqgqqmqj");
insert Entry(2, 12, "s", "mqspzltmqsngwmlmk");
insert Entry(3, 9, "w", "twhfxnkmw");
insert Entry(12, 13, "c", "cczcccccccccl");
insert Entry(2, 4, "d", "dpdtdqlssxddddddhd");
insert Entry(1, 2, "w", "jqvw");
insert Entry(6, 14, "n", "nnnnnjnnnnnnnnn");
insert Entry(6, 7, "b", "bbbbbbbb");
insert Entry(14, 16, "z", "zbvzzzzzzzzzzzzzzzzx");
insert Entry(7, 12, "f", "fffnfffdfqfffg");
insert Entry(1, 2, "t", "ftttt");
insert Entry(5, 18, "d", "dtcdddjvdxddsdtdkk");
insert Entry(15, 18, "s", "szsssssdsssdhstssp");
insert Entry(6, 9, "m", "lmmmmmmmgljm");
insert Entry(2, 6, "n", "nvsnjg");
insert Entry(5, 6, "l", "lllhvx");
insert Entry(16, 18, "r", "rrrrrrrrrrrrrrrhrr");
insert Entry(1, 2, "b", "qbkbb");
insert Entry(10, 18, "x", "gfjmjtbxxlxmxzxxql");
insert Entry(2, 5, "c", "cdbjm");
insert Entry(3, 4, "k", "rsvvwknnkjvwnkkf");
insert Entry(1, 3, "b", "mbbbbb");
insert Entry(3, 4, "c", "ccccc");
insert Entry(3, 4, "x", "zxtkxn");
insert Entry(2, 10, "d", "dbdddqtdxvjq");
insert Entry(8, 11, "k", "kzkkpkkbkzq");
insert Entry(4, 7, "h", "hhxhzmwhhhh");
insert Entry(11, 16, "r", "rrrrrrrrrrrrrrrlr");

commit;

dump Solution;
